datetime_et,open,high,low,close,volume,is_or
2026-02-26 06:12:00,113.140388,113.140388,113.140388,113.140388,1,0
2026-02-26 06:13:00,113.140388,113.140388,113.140388,113.140388,76,0
2026-02-26 06:14:00,113.156011,113.156011,113.156011,113.156011,4,0
2026-02-27 05:55:00,113.640318,113.640318,113.640318,113.640318,42,0
2026-02-27 05:56:00,113.640318,113.640318,113.640318,113.640318,51,0
2026-02-27 05:57:00,113.640318,113.640318,113.640318,113.640318,2,0
2026-02-27 05:58:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-02-27 05:59:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-02-27 06:00:00,113.640318,113.640318,113.640318,113.640318,0,1
2026-02-27 06:01:00,113.640318,113.640318,113.640318,113.640318,18,1
2026-02-27 06:02:00,113.640318,113.640318,113.640318,113.640318,36,1
2026-02-27 06:03:00,113.640318,113.640318,113.640318,113.640318,27,1
2026-02-27 06:04:00,113.640318,113.640318,113.640318,113.640318,72,1
2026-02-27 06:05:00,113.640318,113.640318,113.640318,113.640318,25,0
2026-02-27 06:06:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-02-27 06:07:00,113.624696,113.624696,113.624696,113.624696,1,0
2026-02-27 06:08:00,113.624696,113.624696,113.624696,113.624696,39,0
2026-02-27 06:09:00,113.624696,113.624696,113.624696,113.624696,2,0
2026-02-27 06:10:00,113.624696,113.624696,113.624696,113.624696,0,0
2026-02-27 06:11:00,113.640318,113.640318,113.640318,113.640318,33,0
2026-02-27 06:12:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-02-27 06:13:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-02-27 06:14:00,113.640318,113.640318,113.640318,113.640318,0,0
2026-03-02 05:55:00,113.734055,113.734055,113.734055,113.734055,1,0
2026-03-02 05:56:00,113.734055,113.734055,113.734055,113.734055,0,0
2026-03-02 05:57:00,113.734055,113.734055,113.734055,113.734055,0,0
2026-03-02 05:58:00,113.734055,113.734055,113.734055,113.734055,0,0
2026-03-02 05:59:00,113.734055,113.734055,113.718432,113.718432,112,0
2026-03-02 06:00:00,113.718432,113.718432,113.718432,113.718432,1,1
2026-03-02 06:01:00,113.70281,113.70281,113.70281,113.70281,8,1
2026-03-02 06:02:00,113.70281,113.70281,113.70281,113.70281,0,1
2026-03-02 06:03:00,113.70281,113.70281,113.70281,113.70281,3,1
2026-03-02 06:04:00,113.687187,113.687187,113.687187,113.687187,2,1
2026-03-02 06:05:00,113.687187,113.687187,113.687187,113.687187,16,0
2026-03-02 06:06:00,113.671564,113.671564,113.671564,113.671564,1,0
2026-03-02 06:07:00,113.655941,113.655941,113.655941,113.655941,7,0
2026-03-02 06:08:00,113.655941,113.655941,113.655941,113.655941,0,0
2026-03-02 06:09:00,113.671564,113.671564,113.655941,113.655941,12,0
2026-03-02 06:10:00,113.655941,113.655941,113.655941,113.655941,4,0
2026-03-02 06:11:00,113.671564,113.671564,113.671564,113.671564,4,0
2026-03-02 06:12:00,113.671564,113.671564,113.671564,113.671564,2,0
2026-03-02 06:13:00,113.671564,113.671564,113.671564,113.671564,3,0
2026-03-02 06:14:00,113.671564,113.671564,113.671564,113.671564,11,0
2026-03-03 05:55:00,112.70295,112.70295,112.687327,112.687327,21,0
2026-03-03 05:56:00,112.687327,112.70295,112.687327,112.70295,13,0
2026-03-03 05:57:00,112.718573,112.718573,112.70295,112.70295,21,0
2026-03-03 05:58:00,112.70295,112.70295,112.70295,112.70295,41,0
2026-03-03 05:59:00,112.70295,112.70295,112.70295,112.70295,6,0
2026-03-03 06:00:00,112.687327,112.687327,112.656081,112.671704,31,1
2026-03-03 06:01:00,112.671704,112.671704,112.671704,112.671704,21,1
2026-03-03 06:02:00,112.671704,112.671704,112.656081,112.656081,4,1
2026-03-03 06:03:00,112.656081,112.656081,112.640459,112.640459,21,1
2026-03-03 06:04:00,112.656081,112.656081,112.656081,112.656081,9,1
2026-03-03 06:05:00,112.640459,112.656081,112.640459,112.656081,14,0
2026-03-03 06:06:00,112.671704,112.671704,112.671704,112.671704,3,0
2026-03-03 06:07:00,112.671704,112.671704,112.656081,112.656081,27,0
2026-03-03 06:08:00,112.671704,112.671704,112.671704,112.671704,9,0
2026-03-03 06:09:00,112.671704,112.687327,112.671704,112.687327,13,0
2026-03-03 06:10:00,112.687327,112.718573,112.687327,112.718573,6,0
2026-03-03 06:11:00,112.718573,112.765441,112.718573,112.765441,18,0
2026-03-03 06:12:00,112.765441,112.765441,112.765441,112.765441,54,0
2026-03-03 06:13:00,112.765441,112.765441,112.749818,112.749818,35,0
2026-03-03 06:14:00,112.749818,112.781064,112.749818,112.781064,64,0
2026-03-04 05:55:00,112.906046,112.906046,112.906046,112.906046,0,0
2026-03-04 05:56:00,112.906046,112.906046,112.906046,112.906046,5,0
2026-03-04 05:57:00,112.906046,112.906046,112.906046,112.906046,1,0
2026-03-04 05:58:00,112.906046,112.906046,112.906046,112.906046,5,0
2026-03-04 05:59:00,112.921669,112.921669,112.921669,112.921669,1,0
2026-03-04 06:00:00,112.921669,112.921669,112.921669,112.921669,0,1
2026-03-04 06:01:00,112.906046,112.906046,112.906046,112.906046,6,1
2026-03-04 06:02:00,112.906046,112.906046,112.906046,112.906046,1,1
2026-03-04 06:03:00,112.890424,112.890424,112.890424,112.890424,1,1
2026-03-04 06:04:00,112.890424,112.890424,112.890424,112.890424,3,1
2026-03-04 06:05:00,112.890424,112.890424,112.890424,112.890424,1,0
2026-03-04 06:06:00,112.906046,112.906046,112.906046,112.906046,2,0
2026-03-04 06:07:00,112.906046,112.906046,112.906046,112.906046,0,0
2026-03-04 06:08:00,112.906046,112.906046,112.906046,112.906046,2,0
2026-03-04 06:09:00,112.906046,112.906046,112.906046,112.906046,3,0
2026-03-04 06:10:00,112.906046,112.906046,112.906046,112.906046,0,0
2026-03-04 06:11:00,112.937292,112.937292,112.937292,112.937292,1,0
2026-03-04 06:12:00,112.937292,112.937292,112.937292,112.937292,0,0
2026-03-04 06:13:00,112.952915,112.952915,112.952915,112.952915,10,0
2026-03-04 06:14:00,112.952915,112.952915,112.952915,112.952915,0,0
2026-03-05 05:55:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 05:56:00,112.624836,112.624836,112.624836,112.624836,1,0
2026-03-05 05:57:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 05:58:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 05:59:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:00:00,112.624836,112.624836,112.624836,112.624836,1,1
2026-03-05 06:01:00,112.624836,112.624836,112.624836,112.624836,0,1
2026-03-05 06:02:00,112.624836,112.624836,112.624836,112.624836,0,1
2026-03-05 06:03:00,112.624836,112.624836,112.624836,112.624836,0,1
2026-03-05 06:04:00,112.624836,112.624836,112.624836,112.624836,6,1
2026-03-05 06:05:00,112.640459,112.640459,112.640459,112.640459,2,0
2026-03-05 06:06:00,112.640459,112.640459,112.640459,112.640459,2,0
2026-03-05 06:07:00,112.624836,112.624836,112.624836,112.624836,1,0
2026-03-05 06:08:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:09:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:10:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:11:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:12:00,112.624836,112.624836,112.624836,112.624836,0,0
2026-03-05 06:13:00,112.624836,112.624836,112.624836,112.624836,1,0
2026-03-05 06:14:00,112.624836,112.624836,112.624836,112.624836,1,0
2026-03-06 05:55:00,112.234265,112.234265,112.234265,112.234265,1,0
2026-03-06 05:56:00,112.218643,112.218643,112.218643,112.218643,17,0
2026-03-06 05:57:00,112.218643,112.218643,112.218643,112.218643,1,0
2026-03-06 05:58:00,112.218643,112.218643,112.218643,112.218643,6,0
2026-03-06 05:59:00,112.234265,112.234265,112.234265,112.234265,1,0
2026-03-06 06:00:00,112.234265,112.234265,112.218643,112.218643,6,1
2026-03-06 06:01:00,112.234265,112.234265,112.218643,112.218643,0,1
2026-03-06 06:02:00,112.218643,112.218643,112.218643,112.218643,3,1
2026-03-06 06:03:00,112.218643,112.218643,112.218643,112.218643,0,1
2026-03-06 06:04:00,112.218643,112.218643,112.218643,112.218643,1,1
2026-03-06 06:05:00,112.218643,112.218643,112.218643,112.218643,3,0
2026-03-06 06:06:00,112.218643,112.218643,112.218643,112.218643,2,0
2026-03-06 06:07:00,112.218643,112.218643,112.218643,112.218643,2,0
2026-03-06 06:08:00,112.218643,112.218643,112.218643,112.218643,4,0
2026-03-06 06:09:00,112.218643,112.218643,112.218643,112.218643,0,0
2026-03-06 06:10:00,112.218643,112.218643,112.218643,112.218643,0,0
2026-03-06 06:11:00,112.218643,112.218643,112.218643,112.218643,2,0
2026-03-06 06:12:00,112.218643,112.218643,112.218643,112.218643,0,0
2026-03-06 06:13:00,112.20302,112.20302,112.20302,112.20302,1,0
2026-03-06 06:14:00,112.187397,112.187397,112.187397,112.187397,4,0
2026-03-09 05:55:00,112.187397,112.187397,112.187397,112.187397,3,0
2026-03-09 05:56:00,112.187397,112.187397,112.187397,112.187397,0,0
2026-03-09 05:57:00,112.171774,112.171774,112.171774,112.171774,1,0
2026-03-09 05:58:00,112.171774,112.171774,112.171774,112.171774,0,0
2026-03-09 05:59:00,112.171774,112.171774,112.171774,112.171774,0,0
2026-03-09 06:00:00,112.171774,112.20302,112.171774,112.187397,8,1
2026-03-09 06:01:00,112.187397,112.187397,112.187397,112.187397,2,1
2026-03-09 06:02:00,112.187397,112.187397,112.187397,112.187397,1,1
2026-03-09 06:03:00,112.20302,112.20302,112.20302,112.20302,1,1
2026-03-09 06:04:00,112.218643,112.218643,112.218643,112.218643,2,1
2026-03-09 06:05:00,112.234265,112.249888,112.234265,112.249888,5,0
2026-03-09 06:06:00,112.234265,112.234265,112.234265,112.234265,6,0
2026-03-09 06:07:00,112.234265,112.249888,112.234265,112.249888,7,0
2026-03-09 06:08:00,112.234265,112.234265,112.234265,112.234265,1,0
2026-03-09 06:09:00,112.234265,112.234265,112.234265,112.234265,6,0
2026-03-09 06:10:00,112.234265,112.234265,112.234265,112.234265,4,0
2026-03-09 06:11:00,112.234265,112.234265,112.234265,112.234265,4,0
2026-03-09 06:12:00,112.249888,112.249888,112.249888,112.249888,3,0
2026-03-09 06:13:00,112.249888,112.249888,112.249888,112.249888,5,0
2026-03-09 06:14:00,112.249888,112.249888,112.249888,112.249888,0,0
2026-03-10 05:55:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 05:56:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 05:57:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 05:58:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 05:59:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:00:00,112.640459,112.640459,112.640459,112.640459,0,1
2026-03-10 06:01:00,112.640459,112.640459,112.640459,112.640459,0,1
2026-03-10 06:02:00,112.640459,112.640459,112.640459,112.640459,0,1
2026-03-10 06:03:00,112.640459,112.640459,112.640459,112.640459,0,1
2026-03-10 06:04:00,112.640459,112.640459,112.640459,112.640459,0,1
2026-03-10 06:05:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:06:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:07:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:08:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:09:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:10:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:11:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:12:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:13:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-10 06:14:00,112.640459,112.640459,112.640459,112.640459,0,0
2026-03-11 05:55:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 05:56:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 05:57:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 05:58:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 05:59:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:00:00,112.359248,112.359248,112.359248,112.359248,0,1
2026-03-11 06:01:00,112.359248,112.359248,112.359248,112.359248,0,1
2026-03-11 06:02:00,112.359248,112.359248,112.359248,112.359248,0,1
2026-03-11 06:03:00,112.359248,112.359248,112.359248,112.359248,0,1
2026-03-11 06:04:00,112.359248,112.359248,112.359248,112.359248,0,1
2026-03-11 06:05:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:06:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:07:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:08:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:09:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:10:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:11:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:12:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:13:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-11 06:14:00,112.359248,112.359248,112.359248,112.359248,0,0
2026-03-12 05:55:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 05:56:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 05:57:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 05:58:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 05:59:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:00:00,111.999923,112.015546,111.999923,112.015546,0,1
2026-03-12 06:01:00,111.999923,112.015546,111.999923,112.015546,0,1
2026-03-12 06:02:00,111.999923,112.015546,111.999923,112.015546,0,1
2026-03-12 06:03:00,111.999923,112.015546,111.999923,112.015546,0,1
2026-03-12 06:04:00,111.999923,112.015546,111.999923,112.015546,0,1
2026-03-12 06:05:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:06:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:07:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:08:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:09:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:10:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:11:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:12:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:13:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-12 06:14:00,111.999923,112.015546,111.999923,112.015546,0,0
2026-03-13 05:55:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 05:56:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 05:57:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 05:58:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 05:59:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:00:00,111.59373,111.624976,111.59373,111.624976,0,1
2026-03-13 06:01:00,111.59373,111.624976,111.59373,111.624976,0,1
2026-03-13 06:02:00,111.59373,111.624976,111.59373,111.624976,0,1
2026-03-13 06:03:00,111.59373,111.624976,111.59373,111.624976,0,1
2026-03-13 06:04:00,111.59373,111.624976,111.59373,111.624976,0,1
2026-03-13 06:05:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:06:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:07:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:08:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:09:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:10:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:11:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:12:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:13:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-13 06:14:00,111.59373,111.624976,111.59373,111.624976,0,0
2026-03-16 05:55:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 05:56:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 05:57:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 05:58:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 05:59:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:00:00,111.734336,111.734336,111.734336,111.734336,0,1
2026-03-16 06:01:00,111.734336,111.734336,111.734336,111.734336,0,1
2026-03-16 06:02:00,111.734336,111.734336,111.734336,111.734336,0,1
2026-03-16 06:03:00,111.734336,111.734336,111.734336,111.734336,0,1
2026-03-16 06:04:00,111.734336,111.734336,111.734336,111.734336,0,1
2026-03-16 06:05:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:06:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:07:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:08:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:09:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:10:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:11:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:12:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:13:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-16 06:14:00,111.734336,111.734336,111.734336,111.734336,0,0
2026-03-17 05:55:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 05:56:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 05:57:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 05:58:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 05:59:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:00:00,111.984301,111.984301,111.984301,111.984301,0,1
2026-03-17 06:01:00,111.984301,111.984301,111.984301,111.984301,0,1
2026-03-17 06:02:00,111.984301,111.984301,111.984301,111.984301,0,1
2026-03-17 06:03:00,111.984301,111.984301,111.984301,111.984301,0,1
2026-03-17 06:04:00,111.984301,111.984301,111.984301,111.984301,0,1
2026-03-17 06:05:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:06:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:07:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:08:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:09:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:10:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:11:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:12:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:13:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-17 06:14:00,111.984301,111.984301,111.984301,111.984301,0,0
2026-03-18 05:55:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 05:56:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 05:57:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 05:58:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 05:59:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:00:00,112.124906,112.140529,112.124906,112.140529,0,1
2026-03-18 06:01:00,112.124906,112.140529,112.124906,112.140529,0,1
2026-03-18 06:02:00,112.124906,112.140529,112.124906,112.140529,0,1
2026-03-18 06:03:00,112.124906,112.140529,112.124906,112.140529,0,1
2026-03-18 06:04:00,112.124906,112.140529,112.124906,112.140529,0,1
2026-03-18 06:05:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:06:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:07:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:08:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:09:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:10:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:11:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:12:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:13:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-18 06:14:00,112.124906,112.140529,112.124906,112.140529,0,0
2026-03-19 05:55:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 05:56:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 05:57:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 05:58:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 05:59:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:00:00,111.515616,111.515616,111.515616,111.515616,0,1
2026-03-19 06:01:00,111.515616,111.515616,111.515616,111.515616,0,1
2026-03-19 06:02:00,111.515616,111.515616,111.515616,111.515616,0,1
2026-03-19 06:03:00,111.515616,111.515616,111.515616,111.515616,0,1
2026-03-19 06:04:00,111.515616,111.515616,111.515616,111.515616,0,1
2026-03-19 06:05:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:06:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:07:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:08:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:09:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:10:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:11:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:12:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:13:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-19 06:14:00,111.515616,111.515616,111.515616,111.515616,0,0
2026-03-20 05:55:00,111.0625,111.0625,111.046875,111.0625,425,0
2026-03-20 05:56:00,111.046875,111.0625,111.046875,111.0625,1972,0
2026-03-20 05:57:00,111.0625,111.09375,111.0625,111.078125,950,0
2026-03-20 05:58:00,111.078125,111.078125,111.078125,111.078125,1024,0
2026-03-20 05:59:00,111.078125,111.078125,111.0625,111.078125,193,0
2026-03-20 06:00:00,111.078125,111.09375,111.0625,111.078125,1823,1
2026-03-20 06:01:00,111.078125,111.09375,111.078125,111.078125,675,1
2026-03-20 06:02:00,111.078125,111.09375,111.078125,111.09375,2523,1
2026-03-20 06:03:00,111.09375,111.109375,111.09375,111.109375,2996,1
2026-03-20 06:04:00,111.109375,111.109375,111.09375,111.09375,1268,1
2026-03-20 06:05:00,111.09375,111.109375,111.078125,111.09375,2139,0
2026-03-20 06:06:00,111.09375,111.109375,111.078125,111.09375,863,0
2026-03-20 06:07:00,111.09375,111.09375,111.078125,111.078125,1438,0
2026-03-20 06:08:00,111.078125,111.109375,111.078125,111.109375,1327,0
2026-03-20 06:09:00,111.09375,111.125,111.09375,111.109375,6143,0
2026-03-20 06:10:00,111.109375,111.109375,111.09375,111.09375,765,0
2026-03-20 06:11:00,111.09375,111.109375,111.09375,111.109375,679,0
2026-03-20 06:12:00,111.109375,111.109375,111.09375,111.09375,1538,0
2026-03-20 06:13:00,111.109375,111.125,111.09375,111.109375,597,0
2026-03-20 06:14:00,111.109375,111.125,111.09375,111.09375,333,0
2026-03-23 05:55:00,110.0625,110.0625,110.0625,110.0625,2217,0
2026-03-23 05:56:00,110.046875,110.0625,110.046875,110.046875,65,0
2026-03-23 05:57:00,110.0625,110.078125,110.0625,110.0625,2087,0
2026-03-23 05:58:00,110.0625,110.0625,110.0625,110.0625,1975,0
2026-03-23 05:59:00,110.0625,110.0625,110.046875,110.0625,1672,0
2026-03-23 06:00:00,110.046875,110.0625,110.046875,110.0625,4402,1
2026-03-23 06:01:00,110.0625,110.078125,110.046875,110.0625,941,1
2026-03-23 06:02:00,110.0625,110.0625,110.046875,110.046875,899,1
2026-03-23 06:03:00,110.0625,110.0625,110.03125,110.03125,1765,1
2026-03-23 06:04:00,110.03125,110.046875,110.03125,110.046875,1142,1
2026-03-23 06:05:00,110.046875,110.515625,110.046875,110.515625,59567,0
2026-03-23 06:06:00,110.5,110.71875,110.453125,110.71875,51367,0
2026-03-23 06:07:00,110.71875,110.765625,110.65625,110.703125,45054,0
2026-03-23 06:08:00,110.703125,110.859375,110.625,110.859375,26547,0
2026-03-23 06:09:00,110.84375,110.984375,110.78125,110.984375,28409,0
2026-03-23 06:10:00,110.984375,111.09375,110.90625,110.984375,38410,0
